Symbol,Name,Share_Price
goofyPretzels9,goofyPretzels9,826
awedSausage9,awedSausage9,33
eagerSeafowl5,eagerSeafowl5,338
kindBittern1,kindBittern1,961
thrilledRelish7,thrilledRelish7,231
anxiousTacos1,anxiousTacos1,521
jumpyJerky7,jumpyJerky7,836
troubledCaviar7,troubledCaviar7,53
boastfulGelding7,boastfulGelding7,569
worldlySalt4,worldlySalt4,683
kindMandrill6,kindMandrill6,444
culturedBass8,culturedBass8,156
pridefulLion1,pridefulLion1,432
dreadfulChowder8,dreadfulChowder8,999
culturedCrackers2,culturedCrackers2,137
anxiousGelding2,anxiousGelding2,534
resolvedApples3,resolvedApples3,471
enviousSalt8,enviousSalt8,943
holisticSalt5,holisticSalt5,52
ferventBoa1,ferventBoa1,425
troubledMallard7,troubledMallard7,466
resolvedCockatoo6,resolvedCockatoo6,123
holisticMussel2,holisticMussel2,681
panickyLapwing5,panickyLapwing5,171
sugaryLizard3,sugaryLizard3,452
bubblyMussel6,bubblyMussel6,277
gloomyHoopoe3,gloomyHoopoe3,904
mercifulLizard9,mercifulLizard9,372
puzzledPoultry8,puzzledPoultry8,872
madGelding8,madGelding8,272
trustingCoati7,trustingCoati7,499
dopeyBoa9,dopeyBoa9,447
zestyCod7,zestyCod7,991
solemnDinosaur4,solemnDinosaur4,783
thriftyHawk1,thriftyHawk1,468
decimalDunbird3,decimalDunbird3,283
insecureTeal4,insecureTeal4,83
enviousThrushe8,enviousThrushe8,302
pacifiedMallard7,pacifiedMallard7,165
goofyTruffle7,goofyTruffle7,603
madSalami4,madSalami4,962
thrilledJaguar5,thrilledJaguar5,817
solemnSausage2,solemnSausage2,18
needfulCordial4,needfulCordial4,430
artisticCaribou7,artisticCaribou7,991
kindKitten7,kindKitten7,307
amazedIguana2,amazedIguana2,59
forsakenWeaver3,forsakenWeaver3,44
fondApricots2,fondApricots2,389
thrilledFalcon3,thrilledFalcon3,178
unhappyDingo1,unhappyDingo1,631
trustingBuzzard8,trustingBuzzard8,523
kindLollies9,kindLollies9,946
empathicSalt7,empathicSalt7,307
crummyHawk5,crummyHawk5,96
insecureWhiting5,insecureWhiting5,498
artisticPonie7,artisticPonie7,620
spiritedSardines7,spiritedSardines7,796
mellowPepper6,mellowPepper6,43
boastfulBuck7,boastfulBuck7,310
pluckyWhiting2,pluckyWhiting2,301
anxiousWeaver1,anxiousWeaver1,702
cautiousPear3,cautiousPear3,713
scornfulChamois9,scornfulChamois9,166
outlyingMallard8,outlyingMallard8,365
jumpyCaribou2,jumpyCaribou2,762
contentWeaver3,contentWeaver3,698
solidPiglet7,solidPiglet7,639
yearningLocust9,yearningLocust9,262
madLion4,madLion4,540
trustingSmelt9,trustingSmelt9,953
peacefulApples9,peacefulApples9,214
drearyWigeon4,drearyWigeon4,795
resolvedMackerel8,resolvedMackerel8,346
cynicalPretzels8,cynicalPretzels8,589
decimalPepper2,decimalPepper2,488
enragedRaisins5,enragedRaisins5,966
unhappyHawk6,unhappyHawk6,783
solemnLeopard3,solemnLeopard3,107
forsakenMagpie7,forsakenMagpie7,281
boredGranola7,boredGranola7,189
decimalLapwing7,decimalLapwing7,204
emptyOrange8,emptyOrange8,103
sheepishEggs7,sheepishEggs7,941
sadApples7,sadApples7,308
panickyLapwing4,panickyLapwing4,561
artisticMoth4,artisticMoth4,191
aloofQuiche7,aloofQuiche7,601
ecstaticEagle7,ecstaticEagle7,25
shamefulMagpie1,shamefulMagpie1,23
alertLapwing9,alertLapwing9,261
goofyBagels8,goofyBagels8,276
mellowBass9,mellowBass9,626
betrayedAbalone7,betrayedAbalone7,72
lazyCardinal4,lazyCardinal4,396
grizzledCod1,grizzledCod1,441
somberPaella2,somberPaella2,926
dearZebra9,dearZebra9,781
scornfulBasmati1,scornfulBasmati1,727
resolvedMoth7,resolvedMoth7,397
relievedQuiche5,relievedQuiche5,885
cockyPonie0,cockyPonie0,496
boredOwl4,boredOwl4,800
grumpyTruffle2,grumpyTruffle2,772
needyShads5,needyShads5,456
euphoricPiglet2,euphoricPiglet2,701
eagerMagpie4,eagerMagpie4,784
excludedWigeon1,excludedWigeon1,580
culturedRaisins8,culturedRaisins8,40
superiorCoati4,superiorCoati4,293
ferventLion0,ferventLion0,543
yearningCheetah1,yearningCheetah1,346
yearningChowder2,yearningChowder2,479
shamefulSeagull9,shamefulSeagull9,532
obsessedOrange3,obsessedOrange3,326
dejectedBobolink2,dejectedBobolink2,797
curiousSalami8,curiousSalami8,655
amazedOrange3,amazedOrange3,588
humorousBustard9,humorousBustard9,244
puzzledPretzels1,puzzledPretzels1,220
murkyFlamingo0,murkyFlamingo0,114
dearPonie6,dearPonie6,57
affectedMacaw1,affectedMacaw1,496
empathicBuck9,empathicBuck9,280
puzzledUnicorn2,puzzledUnicorn2,73
yearningPretzels0,yearningPretzels0,620
sheepishEagle2,sheepishEagle2,338
insecureSheep5,insecureSheep5,756
cheerfulOryx6,cheerfulOryx6,153
worriedCow4,worriedCow4,682
dearSausage1,dearSausage1,320
adoringBuck3,adoringBuck3,522
insecureSwift9,insecureSwift9,691
merePiglet5,merePiglet5,26
awedOatmeal6,awedOatmeal6,625
eagerLion4,eagerLion4,162
contentSyrup5,contentSyrup5,713
morbidLion4,morbidLion4,245
similarMoth7,similarMoth7,376
sugaryPepper3,sugaryPepper3,436
cynicalCoconut7,cynicalCoconut7,45
mellowFish7,mellowFish7,545
stressedRaisins4,stressedRaisins4,913
murkyEagle7,murkyEagle7,302
kindPonie7,kindPonie7,497
similarTruffle8,similarTruffle8,861
humorousLizard3,humorousLizard3,958
adoringHawk8,adoringHawk8,269
artisticSheep6,artisticSheep6,414
brainyViper1,brainyViper1,781
dearCod4,dearCod4,963
zestyWigeon8,zestyWigeon8,475
ecstaticWeaver8,ecstaticWeaver8,109
annoyedRhino2,annoyedRhino2,572
pacifiedPie4,pacifiedPie4,24
debonairWidgeon6,debonairWidgeon6,185
pluckySwift1,pluckySwift1,669
mercifulLion6,mercifulLion6,265
anxiousPie3,anxiousPie3,717
peacefulWasp8,peacefulWasp8,152
boastfulPudding4,boastfulPudding4,647
emptySausage3,emptySausage3,47
lazyWeaver1,lazyWeaver1,675
joyfulCake9,joyfulCake9,618
ardentSeafowl3,ardentSeafowl3,788
debonairCheetah5,debonairCheetah5,267
thriftyGranola0,thriftyGranola0,892
excludedHyena4,excludedHyena4,836
puzzledSwift7,puzzledSwift7,264
ardentChamois8,ardentChamois8,184
shamefulTacos1,shamefulTacos1,613
trustingPlover8,trustingPlover8,114
hushedRelish3,hushedRelish3,689
grumpyBagels6,grumpyBagels6,71
unhappyCockatoo2,unhappyCockatoo2,150
excludedHyena4,excludedHyena4,931
sadLemur0,sadLemur0,384
grizzledWasp6,grizzledWasp6,430
lazyOwl5,lazyOwl5,566
pleasedQuiche0,pleasedQuiche0,318
holisticPolenta3,holisticPolenta3,768
aboardAbalone7,aboardAbalone7,973
gutturalSwift7,gutturalSwift7,137
wrathfulJerky5,wrathfulJerky5,331
ferventHyena4,ferventHyena4,940
importedCrane5,importedCrane5,644
wearyTruffle8,wearyTruffle8,435
gloomySnipe5,gloomySnipe5,527
lyingGarlic7,lyingGarlic7,284
vengefulPolenta3,vengefulPolenta3,899
eagerBaboon6,eagerBaboon6,198
finickyOrange1,finickyOrange1,609
forsakenChile1,forsakenChile1,490
shyBass9,shyBass9,547
insecureWeaver8,insecureWeaver8,734
thrilledThrushe4,thrilledThrushe4,904
debonairJaguar6,debonairJaguar6,718
mellowDunbird3,mellowDunbird3,477
grizzledBagels1,grizzledBagels1,611
worldlySardines8,worldlySardines8,259
obsessedPolenta9,obsessedPolenta9,575
troubledTuna6,troubledTuna6,823
worriedOwl4,worriedOwl4,276
pitifulMagpie3,pitifulMagpie3,745
giddyIguana6,giddyIguana6,169
gloomyHyena4,gloomyHyena4,673
affectedTacos5,affectedTacos5,252
stressedPolenta0,stressedPolenta0,174
lyingOcelot7,lyingOcelot7,664
gloomyPear3,gloomyPear3,293
gleefulBoa7,gleefulBoa7,232
tautTeal3,tautTeal3,353
pridefulCardinal0,pridefulCardinal0,981
pacifiedCrackers5,pacifiedCrackers5,527
jubilantSwift0,jubilantSwift0,101
chicPiglet9,chicPiglet9,716
enviousMare7,enviousMare7,819
fondMallard7,fondMallard7,765
empathicThrushe7,empathicThrushe7,225
panickySalami3,panickySalami3,199
truthfulOil8,truthfulOil8,426
annoyedCurlew6,annoyedCurlew6,335
anxiousWasp8,anxiousWasp8,64
resolvedToucan8,resolvedToucan8,818
truthfulPonie2,truthfulPonie2,77
truthfulLapwing7,truthfulLapwing7,39
amusedCockatoo8,amusedCockatoo8,101
grudgingHeron6,grudgingHeron6,319
importedMackerel0,importedMackerel0,856
hushedChile3,hushedChile3,726
lovesickShads4,lovesickShads4,996
enviousMacaw7,enviousMacaw7,83
debonairLocust7,debonairLocust7,697
finickyDove3,finickyDove3,132
wingedGranola9,wingedGranola9,723
jumpyPie5,jumpyPie5,173
morbidSardines0,morbidSardines0,305
mercifulBoa5,mercifulBoa5,326
amusedWhiting2,amusedWhiting2,321
finickyBass5,finickyBass5,372
lazyChowder3,lazyChowder3,947
euphoricPorpoise6,euphoricPorpoise6,973
madBittern6,madBittern6,826
wornoutTermite4,wornoutTermite4,881
needyBoars4,needyBoars4,475
holisticBuzzard5,holisticBuzzard5,820
insecureDunbird1,insecureDunbird1,536
grizzledPudding5,grizzledPudding5,190
mereCaviar0,mereCaviar0,735
yearningTortoise3,yearningTortoise3,150
forsakenCoati6,forsakenCoati6,507
thrilledBoa2,thrilledBoa2,406
grudgingFerret5,grudgingFerret5,963
giddyOryx6,giddyOryx6,570
shamefulHawk2,shamefulHawk2,925
selfishDotterel4,selfishDotterel4,959
betrayedSmelt3,betrayedSmelt3,416
solemnCake6,solemnCake6,843
contentSeafowl5,contentSeafowl5,244
crummyCake3,crummyCake3,667
thrilledMackerel5,thrilledMackerel5,997
thriftyAntelope9,thriftyAntelope9,184
gleefulSausage1,gleefulSausage1,958
hushedBagels4,hushedBagels4,785
excludedWildfowl4,excludedWildfowl4,126
culturedOil1,culturedOil1,677
adoringRaisins9,adoringRaisins9,810
peskyPie0,peskyPie0,863
crushedRice2,crushedRice2,949
cynicalRhino1,cynicalRhino1,900
cruelMoth4,cruelMoth4,327
fondQuiche8,fondQuiche8,70
unhappyApricots6,unhappyApricots6,354
dearEagle1,dearEagle1,517
joyfulCod9,joyfulCod9,441
annoyedBustard9,annoyedBustard9,81
holisticGranola6,holisticGranola6,18
pitifulSalami2,pitifulSalami2,961
hushedLocust1,hushedLocust1,297
drearyCheese8,drearyCheese8,13
contentOcelot6,contentOcelot6,713
cheerfulApricots3,cheerfulApricots3,897
shamefulPretzels8,shamefulPretzels8,952
stressedThrushe5,stressedThrushe5,361
finickyDotterel1,finickyDotterel1,229
eagerEagle2,eagerEagle2,853
chicJaguar3,chicJaguar3,402
stressedDoves3,stressedDoves3,417
adoringPorpoise5,adoringPorpoise5,759
mellowToucan8,mellowToucan8,25
importedCamel1,importedCamel1,534
gutturalWasp7,gutturalWasp7,473
peskyBittern5,peskyBittern5,813
thrilledDoughnut5,thrilledDoughnut5,743
dreadfulChamois6,dreadfulChamois6,918
kindDoves6,kindDoves6,918
forsakenMare2,forsakenMare2,746
sadIguana1,sadIguana1,946
wakefulFish1,wakefulFish1,305
importedBaboon7,importedBaboon7,401
adoringFerret1,adoringFerret1,259
aboardOtter1,aboardOtter1,387
kindPepper5,kindPepper5,553
amazedWeaver4,amazedWeaver4,305
ashamedOryx8,ashamedOryx8,172
forsakenGatorade2,forsakenGatorade2,596
dreadfulCake6,dreadfulCake6,879
relievedTeal5,relievedTeal5,279
cynicalTeal9,cynicalTeal9,939
goofyBoars0,goofyBoars0,716
exactingChile3,exactingChile3,197
relievedBagels3,relievedBagels3,877
truthfulHeron7,truthfulHeron7,191
decimalGelding2,decimalGelding2,371
affectedSeahorse5,affectedSeahorse5,670
shamefulRhino6,shamefulRhino6,947
murkyRelish1,murkyRelish1,358
holisticCheese2,holisticCheese2,742
superiorLlama8,superiorLlama8,505
shyRaisins4,shyRaisins4,257
morbidTomatoe2,morbidTomatoe2,174
pacifiedViper3,pacifiedViper3,39
pluckyLeopard4,pluckyLeopard4,628
boredJaguar0,boredJaguar0,32
chicWidgeon2,chicWidgeon2,775
kindMuesli7,kindMuesli7,874
mildThrushe4,mildThrushe4,829
pleasedJerky8,pleasedJerky8,186
affectedBagels9,affectedBagels9,130
offendedCur5,offendedCur5,776
needfulBobolink1,needfulBobolink1,305
alertPlover0,alertPlover0,439
outlyingMackerel2,outlyingMackerel2,898
ardentRice8,ardentRice8,219
ecstaticMare7,ecstaticMare7,322
needyDove8,needyDove8,425
offendedCow6,offendedCow6,134
wingedIguana1,wingedIguana1,321
relievedSausage6,relievedSausage6,633
goofyOtter3,goofyOtter3,118
amusedRuffs8,amusedRuffs8,97
culturedPie2,culturedPie2,418
zestyWildfowl0,zestyWildfowl0,996
panickyMare9,panickyMare9,560
pluckyOil6,pluckyOil6,189
forsakenHyena2,forsakenHyena2,48
lovesickPie0,lovesickPie0,199
aboardPie4,aboardPie4,359
obsessedFish7,obsessedFish7,578
shyOcelot0,shyOcelot0,466
pleasedSheep0,pleasedSheep0,357
pluckyQuiche7,pluckyQuiche7,94
drearyLizard0,drearyLizard0,78
holisticCrane7,holisticCrane7,427
cautiousSardines4,cautiousSardines4,400
amazedCockatoo4,amazedCockatoo4,211
dejectedTacos6,dejectedTacos6,115
jealousBuck2,jealousBuck2,667
eagerHoopoe1,eagerHoopoe1,921
wornoutMussel1,wornoutMussel1,721
madHawk8,madHawk8,425
tautCake6,tautCake6,268
yearningGelding5,yearningGelding5,349
euphoricEggs4,euphoricEggs4,936
resolvedGelding8,resolvedGelding8,909
jumpyShads7,jumpyShads7,398
cheerfulChamois2,cheerfulChamois2,970
cruelRat6,cruelRat6,199
fondPretzels1,fondPretzels1,512
yearningClam2,yearningClam2,553
relievedIguana0,relievedIguana0,929
selfishMussel0,selfishMussel0,331
trustingHeron3,trustingHeron3,174
giddyWidgeon5,giddyWidgeon5,633
contentGnu4,contentGnu4,996
boredBasmati4,boredBasmati4,508
pitifulWhiting7,pitifulWhiting7,755
pluckyHare7,pluckyHare7,629
puzzledSeagull2,puzzledSeagull2,932
amusedVenison4,amusedVenison4,554
curiousMagpie1,curiousMagpie1,712
wornoutChowder1,wornoutChowder1,623
enviousSalami7,enviousSalami7,281
superiorSeagull0,superiorSeagull0,703
mereSmelt3,mereSmelt3,496
wakefulMuesli1,wakefulMuesli1,244
jumpyDinosaur7,jumpyDinosaur7,529
grizzledWasp8,grizzledWasp8,433
pluckyFerret4,pluckyFerret4,656
alertEagle5,alertEagle5,518
cynicalFish0,cynicalFish0,853
amusedDingo9,amusedDingo9,453
cockyBagels9,cockyBagels9,695
shamefulMoth7,shamefulMoth7,412
blissfulApricots3,blissfulApricots3,328
sadChowder0,sadChowder0,410
dreadfulTomatoe9,dreadfulTomatoe9,150
artisticSalt9,artisticSalt9,719
jealousPorpoise6,jealousPorpoise6,826
joyfulSalami6,joyfulSalami6,365
sadCod2,sadCod2,275
jumpyChile7,jumpyChile7,160
enragedBuck6,enragedBuck6,287
boastfulSnipe6,boastfulSnipe6,165
pridefulDove1,pridefulDove1,693
solidCurlew3,solidCurlew3,673
aloofWigeon6,aloofWigeon6,200
empathicVenison4,empathicVenison4,759
thrilledViper4,thrilledViper4,173
panickySwift1,panickySwift1,330
exactingPolenta9,exactingPolenta9,628
superiorGelding8,superiorGelding8,194
emptyHare3,emptyHare3,643
empathicBoa1,empathicBoa1,94
culturedBoa5,culturedBoa5,100
madDunbird7,madDunbird7,752
sheepishChile5,sheepishChile5,43
hushedBaboon8,hushedBaboon8,839
gutturalSeagull7,gutturalSeagull7,574
humorousCur2,humorousCur2,514
zestyWildfowl0,zestyWildfowl0,887
cautiousPlover3,cautiousPlover3,563
jumpyMackerel3,jumpyMackerel3,921
emptyWigeon0,emptyWigeon0,876
holisticCow7,holisticCow7,344
wakefulGelding3,wakefulGelding3,529
betrayedWidgeon0,betrayedWidgeon0,634
alertMacaw4,alertMacaw4,420
lovesickTuna8,lovesickTuna8,356
annoyedEggs0,annoyedEggs0,692
ecstaticMuesli7,ecstaticMuesli7,374
aboardBobolink5,aboardBobolink5,729
amusedApricots0,amusedApricots0,520
jumpyCoconut1,jumpyCoconut1,168
crummyToucan4,crummyToucan4,990
worriedSausage5,worriedSausage5,162
wornoutRuffs2,wornoutRuffs2,269
pitifulMuesli2,pitifulMuesli2,903
mercifulMallard5,mercifulMallard5,499
humorousGranola3,humorousGranola3,355
peskyLapwing2,peskyLapwing2,208
soreThrushe1,soreThrushe1,444
wrathfulLollies2,wrathfulLollies2,56
mellowGelding8,mellowGelding8,448
empathicLizard8,empathicLizard8,582
pridefulPiglet0,pridefulPiglet0,957
importedSyrup9,importedSyrup9,717
culturedPolenta7,culturedPolenta7,491
humorousCrane9,humorousCrane9,694
shyBuck5,shyBuck5,829
lovesickUnicorn9,lovesickUnicorn9,132
mereSausage6,mereSausage6,117
empathicBagels8,empathicBagels8,880
madRat8,madRat8,318
innocentCow2,innocentCow2,996
troubledSalt0,troubledSalt0,564
annoyedSeahorse4,annoyedSeahorse4,712
superiorFalcon6,superiorFalcon6,49
goofyTortoise3,goofyTortoise3,541
affectedSalt0,affectedSalt0,691
aloofTuna8,aloofTuna8,684
artisticCordial5,artisticCordial5,44
artisticCrane3,artisticCrane3,101
giddyHare1,giddyHare1,565
aboardDunbird0,aboardDunbird0,134
spiritedCaribou1,spiritedCaribou1,71
similarOtter5,similarOtter5,706
dreadfulLeopard6,dreadfulLeopard6,960
unhappyPudding0,unhappyPudding0,850
cockyAntelope1,cockyAntelope1,185
cockyBagels8,cockyBagels8,978
morbidPolenta4,morbidPolenta4,290
jealousSeagull7,jealousSeagull7,287
mellowLlama9,mellowLlama9,447
alertLeopard7,alertLeopard7,941
debonairPoultry4,debonairPoultry4,245
solidBasmati1,solidBasmati1,118
bubblyTortoise9,bubblyTortoise9,966
shamefulMare5,shamefulMare5,591
excitedBuzzard7,excitedBuzzard7,356
wornoutClam8,wornoutClam8,149
pitifulDove9,pitifulDove9,243
euphoricHeron2,euphoricHeron2,721
wearyWeaver6,wearyWeaver6,451
dearCheetah6,dearCheetah6,928
pacifiedDunbird8,pacifiedDunbird8,789
dopeyMagpie3,dopeyMagpie3,939
ferventTermite9,ferventTermite9,150
blissfulPudding3,blissfulPudding3,80
dearSardines9,dearSardines9,830
resolvedZebra1,resolvedZebra1,641
contentFalcon5,contentFalcon5,13
decimalGnu4,decimalGnu4,846
mereWeaver8,mereWeaver8,681
aloofBoa3,aloofBoa3,725
cautiousKitten7,cautiousKitten7,800
relievedTeal2,relievedTeal2,731
stressedCheetah7,stressedCheetah7,710
tautPorpoise2,tautPorpoise2,372
anxiousLeopard2,anxiousLeopard2,749
excitedGarlic2,excitedGarlic2,180
gloomyLlama3,gloomyLlama3,461
ecstaticGarlic3,ecstaticGarlic3,98
sugaryOatmeal3,sugaryOatmeal3,129
puzzledCheese0,puzzledCheese0,570
joyfulBurritos0,joyfulBurritos0,307
jumpyLeopard0,jumpyLeopard0,496
abjectCoati1,abjectCoati1,848
mercifulGatorade2,mercifulGatorade2,639
morbidCaviar1,morbidCaviar1,534
anxiousTeal8,anxiousTeal8,727
lyingWidgeon8,lyingWidgeon8,388
needyCake2,needyCake2,60
grudgingOtter9,grudgingOtter9,511
bubblyCheese8,bubblyCheese8,254
excludedLion9,excludedLion9,634
amazedDinosaur0,amazedDinosaur0,245
obsessedRelish4,obsessedRelish4,184
excitedWhiting1,excitedWhiting1,21
outlyingEagle7,outlyingEagle7,906
thrilledCaribou4,thrilledCaribou4,307
jubilantOatmeal4,jubilantOatmeal4,880
guiltyMuesli5,guiltyMuesli5,301
goofyCow0,goofyCow0,853
boastfulFish7,boastfulFish7,37
forsakenChowder7,forsakenChowder7,461
panickyFerret5,panickyFerret5,708
offendedSeafowl0,offendedSeafowl0,328
goofyGatorade2,goofyGatorade2,407
pitifulMussel3,pitifulMussel3,203
insecureDotterel5,insecureDotterel5,253
cautiousTomatoe5,cautiousTomatoe5,718
pitifulHoopoe5,pitifulHoopoe5,184
vengefulZebra5,vengefulZebra5,637
cruelMacaw0,cruelMacaw0,644
dreadfulPonie7,dreadfulPonie7,45
worriedCheetah7,worriedCheetah7,844
blissfulEggs1,blissfulEggs1,404
cynicalChowder7,cynicalChowder7,237
aloofLapwing9,aloofLapwing9,936
culturedGelding5,culturedGelding5,916
mercifulSyrup8,mercifulSyrup8,645
mellowHare3,mellowHare3,977
forsakenDinosaur1,forsakenDinosaur1,695
artisticGelding6,artisticGelding6,665
lazySnail1,lazySnail1,178
drearyMacaw5,drearyMacaw5,591
mereWigeon8,mereWigeon8,430
alertChamois1,alertChamois1,800
eagerLollies8,eagerLollies8,945
goofyWidgeon0,goofyWidgeon0,665
resolvedCake2,resolvedCake2,614
forsakenKitten7,forsakenKitten7,884
pluckyBustard7,pluckyBustard7,498
wakefulSalt5,wakefulSalt5,917
contentCoati6,contentCoati6,448
brainyBaboon8,brainyBaboon8,985
ashamedJaguar5,ashamedJaguar5,383
decimalGatorade9,decimalGatorade9,790
sheepishEggs0,sheepishEggs0,892
relievedWasp3,relievedWasp3,18
boredDunbird9,boredDunbird9,475
ashamedPolenta6,ashamedPolenta6,52
solidDoughnut2,solidDoughnut2,409
culturedClam8,culturedClam8,243
troubledCod1,troubledCod1,10
humorousBobolink9,humorousBobolink9,207
morbidCockatoo2,morbidCockatoo2,44
pacifiedCod7,pacifiedCod7,412
gloomyPear6,gloomyPear6,536
cautiousApricots5,cautiousApricots5,89
dopeyKitten2,dopeyKitten2,885
gleefulMeerkat8,gleefulMeerkat8,612
eagerTermite7,eagerTermite7,90
enragedChile1,enragedChile1,234
jubilantRaisins3,jubilantRaisins3,668
sugaryIcecream9,sugaryIcecream9,510
trustingCordial7,trustingCordial7,163
pitifulJerky6,pitifulJerky6,294
excludedLizard9,excludedLizard9,835
innocentDotterel4,innocentDotterel4,780
murkyPonie7,murkyPonie7,733
grumpyOwl8,grumpyOwl8,657
peskyTacos8,peskyTacos8,390
brainyCordial4,brainyCordial4,239
joyfulLemur0,joyfulLemur0,542
soreFerret4,soreFerret4,762
aboardSmelt9,aboardSmelt9,847
adoringChough4,adoringChough4,807
insecureTomatoe3,insecureTomatoe3,581
yearningLemur5,yearningLemur5,652
lazyHoopoe2,lazyHoopoe2,86
puzzledCurlew9,puzzledCurlew9,662
cruelGnu0,cruelGnu0,490
grudgingChamois2,grudgingChamois2,891
zestyZebra1,zestyZebra1,184
gleefulBass0,gleefulBass0,971
tautWidgeon0,tautWidgeon0,643
vengefulPepper3,vengefulPepper3,817
jubilantPiglet5,jubilantPiglet5,477
adoringWhiting0,adoringWhiting0,367
pitifulCheetah7,pitifulCheetah7,100
lyingGatorade8,lyingGatorade8,721
somberViper6,somberViper6,19
contentCordial0,contentCordial0,297
betrayedStork3,betrayedStork3,857
crummyCrackers3,crummyCrackers3,403
relievedBoa4,relievedBoa4,507
panickyCamel3,panickyCamel3,556
worldlyMeerkat0,worldlyMeerkat0,83
crushedBasmati5,crushedBasmati5,52
giddyRice9,giddyRice9,124
giddyHoopoe5,giddyHoopoe5,978
guiltyFish8,guiltyFish8,842
humorousOtter0,humorousOtter0,844
cynicalSalami2,cynicalSalami2,866
worriedLapwing7,worriedLapwing7,417
jubilantWhiting7,jubilantWhiting7,790
ferventCamel3,ferventCamel3,486
kindWhiting7,kindWhiting7,34
innocentCordial3,innocentCordial3,916
aboardPiglet9,aboardPiglet9,311
pridefulDotterel9,pridefulDotterel9,304
lazyLlama0,lazyLlama0,995
needfulBoars5,needfulBoars5,110
ferventTomatoe4,ferventTomatoe4,81
mercifulBurritos6,mercifulBurritos6,302
betrayedCamel3,betrayedCamel3,379
madOwl7,madOwl7,362
worriedSalami5,worriedSalami5,468
resolvedThrushe2,resolvedThrushe2,529
artisticCheese4,artisticCheese4,724
needyHare6,needyHare6,723
thriftyCurlew9,thriftyCurlew9,743
drearyEggs5,drearyEggs5,839
panickyPear1,panickyPear1,989
similarLlama2,similarLlama2,890
excitedSnail9,excitedSnail9,796
sheepishSeahorse0,sheepishSeahorse0,544
pluckyBaboon4,pluckyBaboon4,246
cruelSyrup2,cruelSyrup2,550
yearningSeahorse1,yearningSeahorse1,172
holisticSyrup8,holisticSyrup8,509
amazedMare3,amazedMare3,192
fondSausage0,fondSausage0,758
awedGranola0,awedGranola0,480
somberGatorade5,somberGatorade5,276
lazyMussel2,lazyMussel2,525
mildSeagull3,mildSeagull3,961
similarOatmeal3,similarOatmeal3,395
pacifiedUnicorn1,pacifiedUnicorn1,592
lazyHare9,lazyHare9,855
enragedBagels2,enragedBagels2,526
pacifiedLion2,pacifiedLion2,649
troubledCamel1,troubledCamel1,391
humorousChamois8,humorousChamois8,149
pridefulPear7,pridefulPear7,396
cruelMoth3,cruelMoth3,86
stressedDinosaur6,stressedDinosaur6,331
betrayedFalcon4,betrayedFalcon4,648
wakefulRuffs7,wakefulRuffs7,724
spiritedRelish5,spiritedRelish5,476
scornfulDotterel3,scornfulDotterel3,511
wrathfulEggs1,wrathfulEggs1,453
holisticShads1,holisticShads1,829
panickyLion4,panickyLion4,624
blissfulHawk6,blissfulHawk6,384
empathicOcelot8,empathicOcelot8,925
finickyOil4,finickyOil4,877
grumpyMacaw0,grumpyMacaw0,679
enviousLion2,enviousLion2,657
mildLeopard4,mildLeopard4,510
affectedClam6,affectedClam6,294
outlyingBass8,outlyingBass8,215
outlyingQuiche7,outlyingQuiche7,192
enragedRice2,enragedRice2,471
mildLion6,mildLion6,314
aloofBaboon2,aloofBaboon2,689
grumpyMacaw9,grumpyMacaw9,349
artisticTuna2,artisticTuna2,657
cautiousCur7,cautiousCur7,426
gutturalPear6,gutturalPear6,96
shyCrackers4,shyCrackers4,186
joyfulPepper1,joyfulPepper1,644
awedSeahorse3,awedSeahorse3,819
cheerfulKitten2,cheerfulKitten2,394
excitedCheetah1,excitedCheetah1,977
madViper4,madViper4,201
obsessedFalcon1,obsessedFalcon1,945
resolvedThrushe4,resolvedThrushe4,779
aboardLlama3,aboardLlama3,714
dejectedClam3,dejectedClam3,564
chicPiglet3,chicPiglet3,480
cheerfulToucan6,cheerfulToucan6,65
wearyVenison2,wearyVenison2,85
finickyApples2,finickyApples2,230
yearningUnicorn9,yearningUnicorn9,978
awedBoa0,awedBoa0,666
offendedCamel7,offendedCamel7,596
shamefulBustard0,shamefulBustard0,764
pleasedChowder5,pleasedChowder5,136
decimalJerky3,decimalJerky3,584
gleefulShads8,gleefulShads8,676
dejectedIcecream0,dejectedIcecream0,690
outlyingSardines6,outlyingSardines6,393
aboardMallard6,aboardMallard6,749
kindToucan4,kindToucan4,667
ashamedWeaver0,ashamedWeaver0,814
needyVenison6,needyVenison6,336
gutturalMeerkat5,gutturalMeerkat5,562
importedJerky5,importedJerky5,71
sorePaella0,sorePaella0,833
mereBuck4,mereBuck4,936
dearLapwing4,dearLapwing4,242
eagerPoultry2,eagerPoultry2,498
somberClam8,somberClam8,894
cynicalBasmati1,cynicalBasmati1,588
annoyedCrackers9,annoyedCrackers9,570
enviousClam0,enviousClam0,418
jealousOwl9,jealousOwl9,739
insecureHare5,insecureHare5,814
joyfulGatorade5,joyfulGatorade5,433
brainyTortoise7,brainyTortoise7,75
shyTuna7,shyTuna7,660
curiousBobolink7,curiousBobolink7,401
mellowSyrup0,mellowSyrup0,290
culturedZebra2,culturedZebra2,882
resolvedLapwing6,resolvedLapwing6,401
boredClam8,boredClam8,430
ecstaticPiglet2,ecstaticPiglet2,915
pluckyBoa9,pluckyBoa9,222
